KR537241.1			KR537241.1.1-1503 Uncultured bacterium clone NCAAH 15N9 16S ribosomal RNA gene partial sequence	uncultured bacterium	nitrifying-bacterial consortia
KT748592.1			KT748592.1.19-1521 Uncultured bacterium clone D06 16S ribosomal RNA gene partial sequence	uncultured bacterium	seafloor basalt (3 km depth)
KT748611.1			KT748611.1.20-1520 Uncultured bacterium clone F08 16S ribosomal RNA gene partial sequence	uncultured bacterium	seafloor basalt (3 km depth)
EU491139.1			EU491139.1.1-1501 Uncultured bacterium clone P9X2b3F06 16S ribosomal RNA gene partial sequence	uncultured bacterium	seafloor lavas from the Loihi Seamount Pisces Peak X2
JN860372.1			JN860372.1.2-1503 Uncultured gamma proteobacterium clone T13J-B47 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	low temperature hydrothermal oxides at the South West Indian Ridge
KX427618.1			KX427618.1.1-1523 Uncultured bacterium clone MOC-1-40 16S ribosomal RNA gene partial sequence	uncultured bacterium	ocean water
AM997970.1			AM997970.1.1-1502 Uncultured deep-sea bacterium 16S rRNA gene clone Ucc15575	uncultured deep-sea bacterium	Atlantic Ocean.South-Atlantic OceanGuinea Basin
JF272184.1	#f2de49	Biofilm	JF272184.1.1-1500 Uncultured bacterium clone 5S15 16S ribosomal RNA gene partial sequence	uncultured bacterium	biofilms
GQ274304.1	#f2de49	Biofilm	GQ274304.1.1-1534 Uncultured gamma proteobacterium clone 38CN 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	heat exchange system using biocides to inhibit biofilm formation
JX016717.1			JX016717.1.1-1502 Uncultured bacterium clone HglFeb00243 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine bulk water
JX016853.1			JX016853.1.1-1502 Uncultured bacterium clone HglFeb4G11m 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine bulk water
JX016804.1			JX016804.1.1-1502 Uncultured bacterium clone HglFeb4B6m 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine bulk water
HQ242191.1			HQ242191.1.1-1500 Uncultured gamma proteobacterium clone F9P4 10F17 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	Line P Station P4 depth of 10m
JX016944.1			JX016944.1.1-1500 Uncultured bacterium clone HglFeb5G11 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine bulk water
JX016839.1			JX016839.1.1-1500 Uncultured bacterium clone HglFeb4E9m 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine bulk water
LC276068.1	#50c0cf	Freshwater	LC276068.1.1-1467 Uncultured bacterium gene for 16S ribosomal RNA partial sequence clone. masutomi20	uncultured bacterium	spring water
JX391205.1			JX391205.1.1-1499 Uncultured bacterium clone H3065 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine sediment
JX391088.1			JX391088.1.1-1499 Uncultured bacterium clone H0048 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine sediment
NR_148570.1			NR 148570.1.1-1530 Endothiovibrio diazotrophicus strain S-1 16S ribosomal RNA partial sequence	Endothiovibrio diazotrophicus	type strain of Endothiovibrio diazotrophicus
JQ287054.1			JQ287054.1.1-1510 Uncultured bacterium clone 3M23 016 16S ribosomal RNA gene partial sequence	uncultured bacterium	East Pacific Rise
FJ640815.1	#eb1f59.#eb1f59	Hydrotermal vent.Hydrotermal vent	FJ640815.1.2-1518 Uncultured bacterium clone Ba36 16S ribosomal RNA gene partial sequence	uncultured bacterium	hydrothermal vent chimney 4143-1 from Mothra field of Juan de Fuca Ridge at a depth of 2267m
KC682690.1	#eb1f59.#eb1f59	Hydrotermal vent.Hydrotermal vent	KC682690.1.1-1520 Uncultured bacterium clone ABEsIN A11 16S ribosomal RNA gene partial sequence	uncultured bacterium	inner conduit of inactive hydrothermal sulfide chimney ABE vent field Lau Basin
FJ640811.1	#eb1f59.#eb1f59	Hydrotermal vent.Hydrotermal vent	FJ640811.1.2-1502 Uncultured bacterium clone Ba2 16S ribosomal RNA gene partial sequence	uncultured bacterium	hydrothermal vent chimney 4143-1 from Mothra field of Juan de Fuca Ridge at a depth of 2267m
KY468622.1	#eb1f59	Hydrotermal vent	KY468622.1.1-1503 Uncultured Thiogranum sp. clone TVG10c13 16S ribosomal RNA gene partial sequence	uncultured Thiogranum sp.	Southern Mid-Atlantic Ridge inactive chimney outer side
KY468614.1	#eb1f59	Hydrotermal vent	KY468614.1.1-1503 Uncultured Thiogranum sp. clone TVG10c02 16S ribosomal RNA gene partial sequence	uncultured Thiogranum sp.	Southern Mid-Atlantic Ridge inactive chimney outer side
GQ274278.1	#f2de49	Biofilm	GQ274278.1.1-1540 Uncultured gamma proteobacterium clone 91UV 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	heat exchange system using biocides to inhibit biofilm formation
GQ274242.1	#f2de49	Biofilm	GQ274242.1.1-1528 Uncultured gamma proteobacterium clone 4MX 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	heat exchange system using biocides to inhibit biofilm formation
JX441418.1			JX441418.1.1-1499 Uncultured bacterium clone YD1600-64 16S ribosomal RNA gene partial sequence	uncultured bacterium	Indian Ocean
GU474885.1			GU474885.1.32251-33800 Uncultured Chromatiales bacterium HF0200 41F04 genomic sequence	uncultured Chromatiales bacterium HF0200 41F04	Hawaii Oceanographic Time-series study site ALOHA
GQ357028.1	#a6ccd3	Deep-sea cold seep carbonates	GQ357028.1.1-1512 Uncultured bacterium clone FeOrig B 120 16S ribosomal RNA gene partial sequence	uncultured bacterium	methane seep sediment
GU302444.1			GU302444.1.1-1507 Uncultured bacterium clone Out0bac106 16S ribosomal RNA partial sequence	uncultured bacterium	marine sediments (900 m water depth 0-24 m sediment depth) from Mississippi Canyon 118 northern slope of the Gulf of Mexico
GCA_013002025.1			GCA 013002025.1.Arenicella sp013002025	Beach sandGCA 013002025.1
AB015547.1			AB015547.1.1-1514 Uncultured gamma proteobacterium gene for 16S ribosomal RNA partial sequence clone. BD3-1	uncultured Gammaproteobacteria bacterium	deep-sea sediments from different depths
JX504479.1	#f7f1e3	Oolitic sand	JX504479.1.1-1533 Uncultured bacterium clone bac323c 16S ribosomal RNA gene partial sequence	uncultured bacterium	oolitic sand
JX504437.1	#f7f1e3	Oolitic sand	JX504437.1.1-1534 Uncultured bacterium clone bac96c 16S ribosomal RNA gene partial sequence	uncultured bacterium	oolitic sand
KF596654.1	#f2faad.#c46935	Oil spill.Soil	KF596654.1.1-1484 Uncultured bacterium clone 14-12 small subunit ribosomal RNA gene partial sequence	uncultured bacterium	soil
EU491157.1			EU491157.1.1-1497 Uncultured bacterium clone P9X2b3H09 16S ribosomal RNA gene partial sequence	uncultured bacterium	seafloor lavas from the Loihi Seamount Pisces Peak X2
EU491392.1			EU491392.1.1-1496 Uncultured bacterium clone P0X3b5F08 16S ribosomal RNA gene partial sequence	uncultured bacterium	seafloor lavas from Hawaii South Point X3
GQ274231.1	#f2de49	Biofilm	GQ274231.1.1-1525 Uncultured gamma proteobacterium clone 32CL 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	heat exchange system using biocides to inhibit biofilm formation
FJ545561.1			FJ545561.1.1-1542 Uncultured bacterium clone S2-27 16S ribosomal RNA gene partial sequence	uncultured bacterium	North Yellow Sea sediment
JQ579657.1	#f2faad	Oil spill	JQ579657.1.1-1497 Uncultured gamma proteobacterium clone FII-OX008 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	sediments from Figueiras Beach	hydrocarbon polluted marine sediments from rodas beach
JF344201.1	#f2faad	Oil spill	JF344201.1.1-1497 Uncultured gamma proteobacterium clone PET-077 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	petroleum spot over marine sediments from figueiras beach
CP046178.1	#fba276	Marine sponge	CP046178.1.67464-68998 Gammaproteobacteria bacterium isolate MH-Pat-all autometa 1-2 chromosome	Gammaproteobacteria bacterium	marine sponge	Mycale hentscheliCP046178.1.2650120
JN977368.1			JN977368.1.1-1531 Uncultured bacterium clone B5-066 16S ribosomal RNA gene partial sequence	uncultured bacterium	Jiaozhao Bay sediment
CP022307.1			CP022307.1.4296413-4296746 Alcanivorax sp. N3-2A chromosome	Alcanivorax sp. N3-2A	coastal sediment from Newfoundland north Atlantic CanadaCP022307.1.4305016
CP022307.1			CP022307.1.4239605-4240060 Alcanivorax sp. N3-2A chromosome	Alcanivorax sp. N3-2A	coastal sediment from Newfoundland north Atlantic CanadaCP022307.1.4305016
CP022307.1			CP022307.1.4228572-4228648 Alcanivorax sp. N3-2A chromosome	Alcanivorax sp. N3-2A	coastal sediment from Newfoundland north Atlantic CanadaCP022307.1.4305016
CP022307.1			CP022307.1.4209963-4211499 Alcanivorax sp. N3-2A chromosome	Alcanivorax sp. N3-2A	coastal sediment from Newfoundland north Atlantic CanadaCP022307.1.4305016
NR_135702.1			NR 135702.1.1-1501 Alloalcanivorax marinus strain R8-12 16S ribosomal RNA partial sequence	Alloalcanivorax marinus	type strain of Alcanivorax marinus
AB053131.1			AB053131.1.7-1533 Alcanivorax sp. NBRC 101092 gene for 16S ribosomal RNA partial sequence	Alcanivorax sp. NBRC 101092
NR_136483.1	#86b8dc	Seawater	NR 136483.1.1-1452 Alloalcanivorax gelatiniphagus strain MEBiC08158 16S ribosomal RNA partial sequence	Alloalcanivorax gelatiniphagus	seawater	type strain of Alcanivorax gelatiniphagus
AB055207.1			AB055207.1.1528_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesAlcanivoracaceae1AlcanivoraxAlcanivorax_sp._TE9.0.00000039
CP012331.1			CP012331.3999928.4001473_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesAlcanivoracaceae1AlcanivoraxAlcanivorax_xenomutans.0.00000000
CP003466.1			CP003466.4098191.4099719_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesAlcanivoracaceae1AlcanivoraxAlcanivorax_dieselolei_B5	Alloalcanivorax_dieselolei	type_strain_of_Alcanivorax_dieselolei.0.00133775
AB058675.1			AB058675.1.1529_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesAlcanivoracaceae1AlcanivoraxAlcanivorax_sp._Shm2.0.00197421
AB053123.1			AB053123.1.1529_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesAlcanivoracaceae1AlcanivoraxAlcanivorax_sp._Cro1.0.00363282
AB053122.1			AB053122.1.1536_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesAlcanivoracaceae1AlcanivoraxAlcanivorax_sp._Nag1.0.00000036
AP014613.1			AP014613.2254791.2256335_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesAlcanivoracaceae1AlcanivoraxAlcanivorax_sp._NBRC_101098	Alcanivorax_borkumensis_SK2	type_strain_of_Alcanivorax_borkumensis.0.00067066
AB055206.1			AB055206.1.1529_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesAlcanivoracaceae1AlcanivoraxAlcanivorax_sp._STT1.0.00682402
KM355213.1			KM355213.1.1498_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesPorticoccaceaeC1B045uncultured_gamma_proteobacterium.0.04813343
KC631552.1			KC631552.1.1-1525 Uncultured bacterium clone YC1 B77 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine finfish aquaculture farm sediment
GQ246295.1			GQ246295.1.1495_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeHalioglobusuncultured_bacterium.0.01823527
FJ717220.1			FJ717220.1.1528_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeHalioglobusuncultured_bacterium.0.01523771
KC631521.1			KC631521.1.1525 BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeOM60(NOR5) cladeuncultured bacterium
FJ545459.1			FJ545459.1.1-1526 Uncultured bacterium clone S1-29 16S ribosomal RNA gene partial sequence	uncultured bacterium	North Yellow Sea sediment
KX935311.1			KX935311.1.1494_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeuncultured_marine_bacterium.0.00857396
CP019450.1			CP019450.1.185485-187014 Halioglobus japonicus strain NBRC 107739 chromosome complete genome	Halioglobus japonicus	Western North Pacific Station S1	type strain of Halioglobus japonicusCP019450.1.4085302
CP019450.1			CP019450.3876056.3877595 BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeHalioglobusHalioglobus japonicus	Western North Pacific Station S1	type strain of Halioglobus japonicusCP019450.1.4085302
JQ586323.1			JQ586323.1.1495_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeHalioglobusuncultured_bacterium.0.01097904
OM891600.1			OM891600.1.1-1532 Uncultured bacterium clone I28 8 3 151111 16S ribosomal RNA gene partial sequence	uncultured bacterium	Ostreopsis uchinaaensis culture	Ostreopsis sp. YHPhua-2022a	Ostreopsis ovata culture
EU707313.1			EU707313.1.1493_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeHalioglobusuncultured_bacterium.0.00941787
FJ545463.1			FJ545463.1.1526_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeHalioglobusuncultured_bacterium.0.00237170
FJ717236.1			FJ717236.1.1-1525 Uncultured bacterium clone G11 10.4 1 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine sediment from Cullercoats Northumberland United Kingdom used in the laboratory to culture Arenicola marina (lugworm)
EU290692.1			EU290692.1.1491_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeHalioglobusuncultured_bacterium.0.02899507
KX097211.1			KX097211.1.1495_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeHalioglobusuncultured_bacterium.0.01605112
JQ579895.1			JQ579895.1.1492_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeHalioglobusuncultured_gamma_proteobacterium.0.00850165
JF344464.1			JF344464.1.1492_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeHalioglobusuncultured_gamma_proteobacterium.0.01940172
KC631478.1			KC631478.1.1526_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeHalioglobusuncultured_bacterium.0.01025408
FR683960.1			FR683960.1.1494 BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeOM60(NOR5) cladeuncultured marine bacterium
FR686185.1			FR686185.1.1496 BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeOM60(NOR5) cladeuncultured marine bacterium
FLMP01001214.1	#86b8dc	Seawater	FLMP01001214.4116.5629 BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeOM60(NOR5) cladeseawater metagenome
CP048711.1			CP048711.1.2718191-2719720 Kineobactrum salinum strain M2 chromosome complete genome	Kineobactrum salinum	marine sediment	type strain of Kineobactrum salinumCP048711.1.4649504
NR_180541.1			NR 180541.1.1-1478 Kineobactrum salinum strain M2 16S ribosomal RNA partial sequence	Kineobactrum salinum	type strain of Kineobactrum salinum
CP048711.1			CP048711.1.3209067-3210594 Kineobactrum salinum strain M2 chromosome complete genome	Kineobactrum salinum	marine sediment	type strain of Kineobactrum salinumCP048711.1.4649504
NR_165002.1	#ccc8a1	Saltern	NR 165002.1.4-1533 Kineobactrum sediminis strain F02 16S ribosomal RNA complete sequence	Kineobactrum sediminis	solar saltern	type strain of Kineobactrum sediminis
NR_115058.1			NR 115058.1.1-1523 Chromatocurvus halotolerans strain EG19 16S ribosomal RNA partial sequence	Chromatocurvus halotolerans	type strain of Chromatocurvus halotolerans
EF125404.1			EF125404.1.1495_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeuncultured_bacterium.0.03241786
JF344104.1			JF344104.1.1492_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeuncultured_gamma_proteobacterium.0.01245017
EF632657.1			EF632657.1.1524_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeuncultured_bacterium.0.03238163
EU672855.1			EU672855.1.1-1492 Gamma proteobacterium RAp6 16S ribosomal RNA gene partial sequence	gamma proteobacterium RAp6	oxic layer of sediment	gamma proteobacterium Ivo10 red
AB646260.1	#86b8dc	Seawater	AB646260.1.1-1532 Haliea sp. ETY-NAG gene for 16S ribosomal RNA partial sequence	Haliea sp. ETY-NAG	seawater
FR685719.1			FR685719.1.1494 BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeOM60(NOR5) cladeuncultured marine bacterium
AF235120.1			AF235120.1.1530 BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeOM60(NOR5) cladeuncultured gamma proteobacterium KTc1119
FJ545604.1			FJ545604.1.1526 BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeOM60(NOR5) cladeuncultured bacterium
EF471467.1			EF471467.1.1494_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeLuminiphilusuncultured_gamma_proteobacterium.0.01750432
AAVV01000015.1			AAVV01000015.29618.31150_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeLuminiphilusmarine_gamma_proteobacterium_HTCC2080.0.01337924
KF741553.1	#3b7524	Salt marsh	KF741553.1.1-1499 Uncultured bacterium clone SIP12C 12D 16S ribosomal RNA gene partial sequence	uncultured bacterium	Talbert salt marsh sediment
FJ545564.1			FJ545564.1.1-1535 Uncultured bacterium clone S2-31 16S ribosomal RNA gene partial sequence	uncultured bacterium	North Yellow Sea sediment
KU524762.1			KU524762.1.1496_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesBD27uncultured_bacterium.0.04228836
KX935303.1			KX935303.1.1494 BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeOM60(NOR5) cladeuncultured marine bacterium
JF344010.1			JF344010.1.1492 BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeOM60(NOR5) cladeuncultured gamma proteobacterium
DQ396306.1	#e39cb2	Marine coral	DQ396306.1.1550 BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesHalieaceaeOM60(NOR5) cladeuncultured organism	uncultured organism	deep-sea octacoral
NR_148595.1			NR 148595.1.1-1512 Marimicrobium arenosum strain CAU1038 16S ribosomal RNA partial sequence	Marimicrobium arenosum	type strain of Marimicrobium arenosum
NR_153732.1	#86b8dc	Seawater	NR 153732.1.1-1527 Pseudohongiella nitratireducens strain SCS-49 16S ribosomal RNA complete sequence	Pseudohongiella nitratireducens	seawater	type strain of Pseudohongiella nitratireducens
FJ545442.1			FJ545442.1.1-1535 Uncultured bacterium clone S1-9 16S ribosomal RNA gene partial sequence	uncultured bacterium	North Yellow Sea sediment
CP014544.1			CP014544.834898.836436_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesSpongiibacteraceaeZhongshaniaZhongshania_aliphaticivorans.0.03627279
NR_181554.1			NR 181554.1.1-1521 Spongiibacter nanhainus strain CSC3.9 16S ribosomal RNA partial sequence	Spongiibacter nanhainus	deep sea sediment	type strain of Spongiibacter nanhainus
ATUS01000006.1			ATUS01000006.446.1961_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesSpongiibacteraceaeSpongiibacterSpongiibacter_tropicus_DSM_19543.0.02231153
NR_118015.1			NR 118015.1.1-1492 Spongiibacter marinus strain DSM 17750 16S ribosomal RNA partial sequence	Spongiibacter marinus	type strain of Spongiibacter marinus
NR_118016.1			NR 118016.1.1-1492 Spongiibacter marinus DSM 19753 16S ribosomal RNA partial sequence	Spongiibacter marinus DSM 19753	type strain of Melitea salexigens
NR_042990.1			NR 042990.1.3-1468 Spongiibacter marinus strain 5IX/A01/131 16S ribosomal RNA partial sequence	Spongiibacter marinus	type strain of Melitea salexigens
FJ152968.1			FJ152968.1.1474_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesCellvibrionaceaeMarinimicrobiumuncultured_bacterium.0.00571013
JX240477.1			JX240477.1.1499_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesCellvibrionaceaeMarinimicrobiumuncultured_gamma_proteobacterium.0.00311436
JF421173.1			JF421173.1.1498_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesCellvibrionaceaeMarinimicrobiumuncultured_gamma_proteobacterium.0.00197102
NR_171518.1	#86b8dc	Seawater	NR 171518.1.1-1489 Marinimicrobium alkaliphilum strain SW121 16S ribosomal RNA partial sequence	Marinimicrobium alkaliphilum	seawater	type strain of Marinimicrobium alkaliphilum
FJ153007.1			FJ153007.1.1493_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesCellvibrionaceaeMarinimicrobiumuncultured_bacterium.0.02861506
NR_178464.1			NR 178464.1.1-1500 Gilvimarinus polysaccharolyticus strain YN3 16S ribosomal RNA partial sequence	Gilvimarinus polysaccharolyticus	seaweed	type strain of Gilvimarinus polysaccharolyticus
NR_108574.1			NR 108574.1.2-1495 Microbulbifer yueqingensis strain Y226 16S ribosomal RNA partial sequence	Microbulbifer yueqingensis	marine sediment	type strain of Microbulbifer yueqingensis
NR_115928.1	#fba276	Marine sponge	NR 115928.1.2-1495 Microbulbifer pacificus strain SPO729 16S ribosomal RNA partial sequence	Microbulbifer pacificus	marine sponge	type strain of Microbulbifer pacificus
NR_158143.1	#a67a65	Mangrove sediments	NR 158143.1.1-1524 Microbulbifer aggregans strain CCB-MM1 16S ribosomal RNA partial sequence	Microbulbifer aggregans	mangrove sediment	type strain of Microbulbifer aggregans
NR_116031.1	#86b8dc	Seawater	NR 116031.1.1-1497 Porticoccus litoralis strain IMCC2115 16S ribosomal RNA partial sequence	Porticoccus litoralis	seawater	type strain of Porticoccus litoralis
FM242294.1			FM242294.1.1493_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesPorticoccaceaeC1B045uncultured_gamma_proteobacterium.0.02638019
FM242234.1			FM242234.1.1490_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesPorticoccaceaeC1B045uncultured_gamma_proteobacterium	uncultured_Gammaproteobacteria_bacterium	sediment.0.01908609
KJ814112.1			KJ814112.1.1495_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesPorticoccaceaeC1B045uncultured_bacterium.0.01850324
NR_180699.1			NR 180699.1.4-1539 Marinobacter denitrificans strain JB02H27 16S ribosomal RNA complete sequence	Marinobacter denitrificans	type strain of Marinobacter denitrificans
NR_178678.1			NR 178678.1.1-1531 Marinobacter salarius strain R9SW1 16S ribosomal RNA partial sequence	Marinobacter salarius	type strain of Marinobacter salarius
NR_074765.1			NR 074765.1.1-1532 Marinobacter adhaerens HP15 16S ribosomal RNA partial sequence	Marinobacter adhaerens HP15	German Wadden Sea	type strain of Marinobacter adhaerens
NR_027192.1			NR 027192.1.3-1505 Marinobacter bryozoorum strain 50-11 16S ribosomal RNA partial sequence	Marinobacter bryozoorum	type strain of Marinobacter bryozoorum
NR_181611.1	#a67a65	Mangrove sediments	NR 181611.1.4-1540 Marinobacter mangrovi strain CHFG3-1-5 16S ribosomal RNA complete sequence	Marinobacter mangrovi	mangrove sediment	type strain of Marinobacter mangrovi
DQ396166.1			DQ396166.1.1536_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesMarinobacteraceaeMarinobacteruncultured_organism.0.01758195
NR_074783.1			NR 074783.1.1-1533 Marinobacter nauticus VT8 16S ribosomal RNA partial sequence	Marinobacter nauticus VT8	type strain of Marinobacter aquaeolei
NR_027551.1			NR 027551.1.1-1509 Marinobacter nauticus VT8 16S ribosomal RNA partial sequence	Marinobacter nauticus VT8	type strain of Marinobacter aquaeolei
NR_074619.1	#f2faad	Oil spill	NR 074619.1.1-1520 Marinobacter nauticus ATCC 49840 16S ribosomal RNA partial sequence	Marinobacter nauticus ATCC 49840	type strain of Marinobacter hydrocarbonoclasticus
NR_025116.1			NR 025116.1.1-1529 Marinobacter lutaoensis strain T5054 16S ribosomal RNA partial sequence	Marinobacter lutaoensis	type strain of Marinobacter lutaoensis
NR_109685.1			NR 109685.1.1-1554 Endozoicomonas gorgoniicola strain PS125 16S ribosomal RNA partial sequence	Endozoicomonas gorgoniicola	Tuna Alley (inside reef)	Plexaura sp.	type strain of Endozoicomonas gorgoniicola
NR_181333.1			NR 181333.1.1-1529 Spartinivicinus ruber strain S2-4-1H 16S ribosomal RNA partial sequence	Spartinivicinus ruber	coastal sediment of Spartina alterniflora	type strain of Spartinivicinus ruber
AP025284.1			AP025284.1.4320324-4321862 Amphritea atlantica JCM 14776 DNA complete genome	Amphritea atlantica	type strain of Amphritea atlanticaAP025284.1.4804483
NR_181633.1	#50c0cf	Freshwater	NR 181633.1.1-1506 Amphritea pacifica strain ZJ14W 16S ribosomal RNA partial sequence	Amphritea pacifica	fishpond water	type strain of Amphritea pacifica
CP073345.1	#86b8dc	Seawater	CP073345.1.53182-54720 Amphritea atlantica strain GY6 plasmid unnamed complete sequence	Amphritea atlantica	surface seawater	surface seawaterCP073344.1.4249034
CP073344.1	#86b8dc	Seawater	CP073344.1.3084181-3085715 Amphritea atlantica strain GY6 chromosome complete genome	Amphritea atlantica	surface seawaterCP073344.1.4249034
NR_170511.1			NR 170511.1.1-1500 Amphritea opalescens strain ANRC-JH13 16S ribosomal RNA partial sequence	Amphritea opalescens	sediment	type material of Amphritea opalescens
AP027292.1			AP027292.1.1186416-1187952 Neptuniibacter halophilus LMG 25378 DNA complete genome	Neptuniibacter halophilus	type strain of Neptuniibacter halophilusAP027292.1.3941408
NR_042749.1			NR 042749.1.4-1539 Neptuniibacter caesariensis strain MED92 16S ribosomal RNA complete sequence	Neptuniibacter caesariensis	eastern Mediterranean Sea	type strain of Neptuniibacter caesariensis
NR_159348.1	#86b8dc	Seawater	NR 159348.1.4-1540 Marinobacterium aestuarii strain ST58-10 16S ribosomal RNA complete sequence	Marinobacterium aestuarii	seawater	type strain of Marinobacterium aestuarii
NR_173639.1			NR 173639.1.4-1540 Venatoribacter cucullus strain ASxL5 16S ribosomal RNA partial sequence	Venatoribacter cucullus	type strain of Venatoribacter cucullus
OP159050.1			OP159050.1.1-1529 Pseudomaricurvus sp. strain M50 16S ribosomal RNA gene partial sequence	Pseudomaricurvus sp.
AAPI01000014.1			AAPI01000014.28542.30075_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesPorticoccaceaeSAR92_cladegamma_proteobacterium_HTCC2207.0.01618675
LIDE01000026.1			LIDE01000026.44634.46173_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesPorticoccaceaeSAR92_cladeSAR92_bacterium_BACL16_MAG120619bin48.0.01352849
NR_180517.1	#3fe312	Plant	NR 180517.1.1-1533 Pseudomonas rhizoryzae strain RY24 16S ribosomal RNA partial sequence	Pseudomonas rhizoryzae	rice	type strain of Pseudomonas rhizoryzae
NR_114749.1			NR 114749.1.2-1530 Pseudomonas protegens strain CHA0 16S ribosomal RNA partial sequence	Pseudomonas protegens	type strain of Pseudomonas protegens
NR_112077.1			NR 112077.1.1-1527 Pseudomonas fragi strain IFO 3458 16S ribosomal RNA partial sequence	Pseudomonas fragi	type strain of Pseudomonas fragi
NR_148763.1			NR 148763.1.1-1525 Pseudomonas helleri strain DSM 29165 16S ribosomal RNA partial sequence	Pseudomonas helleri	raw cows milk	type strain of Pseudomonas helleri
NR_148764.1			NR 148764.1.1-1525 Pseudomonas weihenstephanensis strain DSM 29166 16S ribosomal RNA partial sequence	Pseudomonas weihenstephanensis	raw cows milk	type strain of Pseudomonas weihenstephanensis
NR_028619.1			NR 028619.1.2-1527 Pseudomonas psychrophila strain E-3 16S ribosomal RNA partial sequence	Pseudomonas psychrophila	type strain of Pseudomonas psychrophila
CP011972.1			CP011972.2472581.2474128_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesPseudomonadaceaePseudomonasPseudomonas_syringae_pv._actinidiae_ICMP_18884.0.00068423
